id,created_at,text
654017391878275072,2015-10-13 19:34:31,RT @TheEdgeNZ: Catch @JustinBieber Intimate &amp; Acoustic in FULL this Saturday on The Edge TV! http://t.co/fGeuYc6xMA
653701625790402560,2015-10-12 22:39:47,"RT @billboard: Congrats! @JustinBieber scores his first Pop Songs No. 1 with ""What Do You Mean?"" http://t.co/PC74asEyCy"
653645472486133760,2015-10-12 18:56:39,"Thank you. So much more to come. #nov13 
#purpose http://t.co/UH8Pi24C7G"
653343063520120832,2015-10-11 22:54:59,Happy thanksgiving
653088025753161728,2015-10-11 06:01:33,So much more to come. This music.... #purpose #nov13 http://t.co/JP5OzmO2my
653087840310460416,2015-10-11 06:00:49,RT @officialcharts: #News: @justinbieber’s What Do You Mean tops Official Singles Chart for a fourth week: http://t.co/jNcT0CX6Ny http://t.…
653087776171167745,2015-10-11 06:00:34,@JasonBinn @scooterbraun @DuJourMedia he is aight
653087704029118464,2015-10-11 06:00:17,RT @station16mtl: Well well... #Retna does @justinbieber's new album cover http://t.co/yncQtvtNPE #okthatsawesome
653087626480631808,2015-10-11 05:59:58,RT @Vevo: #PURPOSE 🙏 @justinbieber http://t.co/A6HlIcrPZV
653087438001147904,2015-10-11 05:59:13,@TheRock u are a good man. Not the best dancer but a good man :)
653087190126202880,2015-10-11 05:58:14,RT @billboard: Retweet if you're into @JustinBieber's #Purpose artwork: http://t.co/1auRJ7fNh2 #Beliebers http://t.co/BPV7eC6juA
653087156911521796,2015-10-11 05:58:06,RT @OfficialFahlo: Share with us your #Purpose fan art!! http://t.co/2yCSI8KPj8
653087125642960896,2015-10-11 05:57:59,"RT @Vevo_AU: It's been a 😱 BIG 😱 week for @justinbieber, no wonder #WhatDoYouMean is the most watched video this week! http://t.co/VJM4N1uZ…"
653087026435125248,2015-10-11 05:57:35,RT @Z100NewYork: NICE BELIEBERS! @justinbieber 'What Do You Mean' is the most requested song of the hour AGAIN on #SaturdayNightOnline NOW …
652988576494284800,2015-10-10 23:26:23,RT @SaturdayOnline: .@justinbieber calls tonight at 7:40 on #SaturdayNightOnline w/ @OnAirRomeo! Get your Q's in w/ #BieberwithRomeo http:/…
652532258054782976,2015-10-09 17:13:08,#PURPOSE #NOV13 it is time. #5weeks http://t.co/HCje8mK1nB
652528382702415873,2015-10-09 16:57:44,Go to my Instagram now. #purpose #nov13 #retna http://t.co/hfITpW1w6C
652502376650252288,2015-10-09 15:14:24,It's time.... #purpose #retna #nov13
652501872448663552,2015-10-09 15:12:23,#art #purpose #Retna #nov13 are u ready????? https://t.co/gYJbDKryHJ
652484105993502721,2015-10-09 14:01:48,Atl I'm coming back. See u at @PowerATL #Power961JingleBall on 12/17 #iHeartRadio http://t.co/Qkrh4230Wg
652456939952152576,2015-10-09 12:13:51,#5weeks #purpose
652456869118758912,2015-10-09 12:13:34,#EMABiggestFansJustinBieber
652454767294332928,2015-10-09 12:05:13,#5weeks
652332744379375616,2015-10-09 04:00:20,"RT @billboard: .@JustinBieber's ""What Do You Mean?"" breaks No. 1 record on Billboard + Twitter Top Tracks chart http://t.co/W24yFdj5xl"
652332330464489472,2015-10-09 03:58:41,Here it is. Robbie Keane and the Irish lads listening to #WhatDoYouMean after the victory http://t.co/SsrWOKconw
652331891442495488,2015-10-09 03:56:57,Love to my brother Keano and the Irish squad on a big win today. Got this vid of them listening to #WhatDoYouMean after the win. Love it.
652331266893852672,2015-10-09 03:54:28,RT @jsmanson: Nice little lol to start the day from @justinbieber #collabdance  https://t.co/npfpoMr2X5 cc: @scooterbraun @AllisonKaye
651935973924716544,2015-10-08 01:43:43,RT @PopCultureShady: Justin Bieber just became the youngest artist to sell 36.5M records digitally in the USA! http://t.co/yPURAurcb0
651811521283002369,2015-10-07 17:29:11,@edsheeran it was delicious lol https://t.co/xhXOs0dqbs
651537016455233537,2015-10-06 23:18:24,Gravity is working against me https://t.co/l6u4FGoWaM
651411173665996801,2015-10-06 14:58:21,So excited for you all to hear this music. #purpose #nov13
651410959710359553,2015-10-06 14:57:30,@elvisduran thanks Elvis
651410891712237569,2015-10-06 14:57:13,"RT @elvisduran: Still one of my favorite songs to be released this year, thanks @justinbieber... https://t.co/7qNp53F8A8"
650050411676762113,2015-10-02 20:51:10,#6weeks #nov13 http://t.co/zspENFhV5S
650049545645199360,2015-10-02 20:47:43,#6weeks http://t.co/4r8v0kxzjk
650049496890650624,2015-10-02 20:47:32,#6weeks http://t.co/H74LcGie4A
650043465628274688,2015-10-02 20:23:34,Dope #WhatDoYouMean http://t.co/zIEY6DtA6e
650021823250219008,2015-10-02 18:57:34,Skate sesh in Sydney with my new bud Ethan http://t.co/DwmTeEp2Rl
649925014465196033,2015-10-02 12:32:53,6 weeks
649924755479494657,2015-10-02 12:31:51,@TotesFacts that is what is all about
649924717365850113,2015-10-02 12:31:42,"RT @TotesFacts: This weekend, Justin Bieber granted his 200th wish for the Make-A-Wish Foundation. Making him the first recording artist to…"
649921327718080512,2015-10-02 12:18:14,"RT @billboard: Congrats! @JustinBieber's ""What Do You Mean?"" has tied the No. 1 record on the Billboard + Twitter Top Tracks chart https://…"
649920831175454721,2015-10-02 12:16:15,Good feeling singing this again  https://t.co/WrCncQieME
649401310400352257,2015-10-01 01:51:52,RT @thatrygood: Love this @justinbieber Great perspective http://t.co/OuFsYurk17  grace has nothing to do with dos and donts but actually a…
649401273104605184,2015-10-01 01:51:43,RT @Shazam: Where R Ü Now? In the #Shazam Hall Of Fame! Congrats to @skrillex @diplo and @justinbieber: http://t.co/WoFOFiOTBe http://t.co/…
649298118282973184,2015-09-30 19:01:49,Ball is life @MichaelRapaport https://t.co/TEi2sgvmHf
649296191335886848,2015-09-30 18:54:10,"RT @billboard: Watch @JustinBieber perform his newest music on ""Bieber Island"" in Australia http://t.co/EDyKez45jg"
649296178966843392,2015-09-30 18:54:07,RT @ComplexMag: .@JustinBieber &amp; @MichaelRapaport settle the basketball rivalry you didn't know existed: http://t.co/rwMkfXfUnc http://t.co…
649296123677536258,2015-09-30 18:53:53,Lol https://t.co/6mU3uUbx5t
649282206184030208,2015-09-30 17:58:35,RT @hamishandandy: Bieber is good at ping-ping but is Ham’s Dad better? The international sporting event of the century!#BlakeBieberCup htt…
649094726843527168,2015-09-30 05:33:37,Over 100 million views... Thank you #WhatDoYouMean http://t.co/kuntEnsfbO
649094610036330496,2015-09-30 05:33:09,Need you the most https://t.co/xyiokcAM3q
649094485545209856,2015-09-30 05:32:39,"RT @sunriseon7: How different is @justinbieber to how he was a year ago? In his words: ""it's as different as night and day."" #BieberOnSun7"
649094324374904832,2015-09-30 05:32:01,RT @kiis1065: Thank U @justinbieber + all the fans. Easily the biggest event in Australia. #BieberIsland should be an annual event http://t…
649092362233380864,2015-09-30 05:24:13,RT @sunriseon7: IN PICTURES: @justinbieber takes over Sunrise! See all the amazing photos here - https://t.co/KyDn26yh1f http://t.co/G2apdy…
649092346202714112,2015-09-30 05:24:09,Love u too https://t.co/SL9YLY6eKL
648911776575176704,2015-09-29 17:26:38,See everyone this morning on #bieberisland. Live on @sunriseon7 @kyleandjackieo from 6am http://t.co/N2ZBUj4otm
648858839870251008,2015-09-29 13:56:17,"RT @ComplexMag: ""I can’t lean on people. I got to lean on God."" - @justinbieber http://t.co/zHCX2yaCJL http://t.co/JPdg9ncadG"
648858530724868096,2015-09-29 13:55:03,"RT @ComplexMag: .@justinbieber opened up about his troubled past: ""I was basically like, f*ck everybody."" http://t.co/CzTTYg3GGS http://t.c…"
648857189411606528,2015-09-29 13:49:43,Live love and laugh. Thanks
648856945248600065,2015-09-29 13:48:45,@kidrauhlsfahlo thanks. Working hard and happy to be sharing it
648856721545396225,2015-09-29 13:47:52,I liked this interview. Cool guy. I should of just listened :)  https://t.co/7pbpjrKZF0
648855159280373762,2015-09-29 13:41:39,It was funny lol https://t.co/Z9d21sgkSV
648854456931643392,2015-09-29 13:38:52,Great meeting the kids of make a wish here. Love u guys so much http://t.co/cmogfZ9SI7
648854335078690817,2015-09-29 13:38:23,"RT @sunriseon7: On @sunriseon7 tomorrow, @justinbieber performs LIVE and EXCLUSIVE in a television event! #bieberonsun7 #sun7 http://t.co/P…"
648854329387012096,2015-09-29 13:38:21,RT @thexfactor_au: What an intro! #BieberOnXF http://t.co/4pCcyZPMGn
648854306871971840,2015-09-29 13:38:16,RT @Channel7: And another one for good measure... #BieberKiss @justinbieber #xfactorau http://t.co/RM7dEJhiO6
648854265159680000,2015-09-29 13:38:06,@Smallzy lol
648853638186725376,2015-09-29 13:35:37,"RT @Smallzy: So tonight a guy  you might know will be on. @justinbieber on the show 7pm!

#SmallzyAndJustin http://t.co/zBa8TB6GSH"
648853623779233792,2015-09-29 13:35:33,RT @kyleandjackieo: Have a question for @justinbieber? Tweet to us &amp; we'll ask him tomorrow live from #BieberIsland! Hashtag #BieberonKJ ht…
648853588995870720,2015-09-29 13:35:25,RT @2DayFM: Replaying the incredible @justinbieber World Famous Rooftop gig NOW!! #hittheroof http://t.co/sS5ues2O6b
648853491310546944,2015-09-29 13:35:02,"RT @nova100: Missed @Smallzy's chat with @justinbieber?!?!

He dropped one MAJOR bombshell about an upcoming collab...

http://t.co/ouOdkAS…"
648853440165187584,2015-09-29 13:34:49,RT @dankanter: X Factor was awesome. Now sound-checking at #BieberIsland.
648712790874550272,2015-09-29 04:15:56,"RT @hamishandandy: Two titans of amateur table tennis come face-to-face: Hamish’s Dad versus some kid called 'Justin Bibler'
https://t.co/U…"
648627235910356992,2015-09-28 22:35:58,on the cover of @ComplexMag oct/nov 2015. thanks @jlapuma http://t.co/x750Nn4w9T http://t.co/JYVQdHaQrE
648345831398109184,2015-09-28 03:57:46,RT @SarahBol: Fangirls be dying #beliebers #BieberMelbourne #WhatDoYouMean http://t.co/MfIFhDaMQK
648345813010284544,2015-09-28 03:57:42,@SarahBol @FoxFM love it
648325503712120832,2015-09-28 02:37:00,@FoxFM see u soon :)
648325327761055744,2015-09-28 02:36:18,RT @FoxFM: Our @justinbieber ticket holders have started to arrive - love the signs #beliebers !! #hittheroof http://t.co/TJ1t333rLA
648306779990966272,2015-09-28 01:22:35,"RT @sunriseon7: DON'T MISS! Australia has caught Bieber fever! Find out what @justinbieber has got planned here, ahead of his Sunrise conce…"
648293224755372032,2015-09-28 00:28:44,#hittheroof
648293074486075392,2015-09-28 00:28:08,See u soon. #hitherto of http://t.co/fAi8w7002F
647985487077097472,2015-09-27 04:05:53,Loving Australia. I've missed this place. Thanks for the welcome
647979581752889344,2015-09-27 03:42:25,"RT @Vevo_AU: Welcome to AUSTRALIA @justinbieber, it just so happens you also have the #1 song on the ARIA charts! (4 WEEKS IN A ROW) #WhatD…"
647978985847173121,2015-09-27 03:40:03,Throwback https://t.co/sI8IYdEjul
647651724858142720,2015-09-26 05:59:38,#WhatDoYouMean http://t.co/guDqrRXFb8
647651621711777792,2015-09-26 05:59:14,Headed to Oz
647651573707972608,2015-09-26 05:59:02,RT @officialcharts: Big up the Biebs! @justinbieber rules the Official Singles Chart for another week! http://t.co/hBa0SVrO65 http://t.co/y…
646984024666148864,2015-09-24 09:46:26,Solid night in the studio. Almost done :) #nov13
646783131983351809,2015-09-23 20:28:09,It's all about the music :)
646782845243912192,2015-09-23 20:27:01,Best trip ever @chrisburkard @RoryKramer @joshmehl #iceland we love you
646782244074336256,2015-09-23 20:24:38,Questioning my manager choice @scooterbraun lol https://t.co/wpUyxQBpjF
646782140906995713,2015-09-23 20:24:13,Thinking https://t.co/i75pE2D6es
646782070589493248,2015-09-23 20:23:56,RT @universalmusicC: Who said Friday the 13th is unlucky? We're feeling pretttttty ✨lucky✨ about this one 😉 #JustinBieber #Nov13 http://t.c…
646782025077141505,2015-09-23 20:23:46,@InTheJon @samandude @ZoeKravitz get it
646781921930833921,2015-09-23 20:23:21,@1045CHUMFM best trip
646781858236137472,2015-09-23 20:23:06,@CHVRCHES great job
646478636153901056,2015-09-23 00:18:12,http://t.co/37n0UmV63f
646467783614558208,2015-09-22 23:35:05,#nov13 we are back
646465603209850884,2015-09-22 23:26:25,@smokey_robinson thank you. Honored sir.
646210482467016704,2015-09-22 06:32:39,Today was an amazing day
646209233227149313,2015-09-22 06:27:41,Thank you. It is very appreciated. More to come. #whatdoyoumean  http://t.co/guDqrRG3My
646209089429598209,2015-09-22 06:27:07,"RT @chartnews: Hot Digital Songs: #1(=) What Do You Mean?, @justinbieber 127,987 (624,679 total). *3 weeks at #1*"
646209082374778880,2015-09-22 06:27:05,RT @officialcharts: There's no stopping @justinbieber as he heads for a third week at #Number1: http://t.co/pql3OC965p http://t.co/g6GvF11A…
646208964124741632,2015-09-22 06:26:37,@ledbettercarly not right how u and others in the media will twist and write a headline to hurt others with no accountability. I'm a person
646102019837575168,2015-09-21 23:21:40,Who wants this music?
646101870365175808,2015-09-21 23:21:04,Happy birthday Bill Murray https://t.co/YCpHJ8KdJF
646101721131814912,2015-09-21 23:20:28,"RT @musicnews_facts: The Weeknd, Drake, and Justin Bieber have the top 3 songs on US iTunes. Ironically, they're all Canadians! http://t.co…"
646101714081329152,2015-09-21 23:20:27,RT @RoryKramer: Lost Boys. https://t.co/xyw9qSeSTM
646101517796163584,2015-09-21 23:19:40,Congrats @scooterbraun on another season of @ScorpionCBS starting tonight. Might have to make a cameo ;) good luck
645981831163043840,2015-09-21 15:24:04,Today is an amazing day
645980965450309632,2015-09-21 15:20:38,Let's all join the UN today and spread peace together through forgiveness. #ForgiveForPeace
645654676562554881,2015-09-20 17:44:05,Vocals
645262955433451520,2015-09-19 15:47:31,Women's hats boys trip https://t.co/FTTLPTuLsv
645262764491956226,2015-09-19 15:46:46,"@ArianaGrande saw the mashup.
Loved it. Thanks"
645262663778353152,2015-09-19 15:46:22,"RT @SpinnrPH: Calling all Beliebers: @justinbieber is definitely back. ""What Do You Mean"" is #1 in this week's Spinnr Top Charts! http://t.…"
645101089327476736,2015-09-19 05:04:19,Everything is better #withdankanter lol. Thank you Paris http://t.co/J3y6fxOIF9
645031747558608896,2015-09-19 00:28:47,Time to finish this album
645026691652280320,2015-09-19 00:08:41,RT @DefJamRecords: Congrats to @justinbieber for all the nominations at this year's @mtvema awards! Vote here: http://t.co/ZOuEQRoDpi http:…
645026593639821312,2015-09-19 00:08:18,On my girl @AlliSimpson’s show on @RadioDisney tonight. Listen at 6p PT/9p ET @CodySimpson I show u love bro
644936986071994368,2015-09-18 18:12:14,"RT @BBCR1: Congratulations to @justinbieber, who is back in the Official Chart No.1 spot with 'What Do You Mean'. http://t.co/pYLG7JjN6W"
644936867050164224,2015-09-18 18:11:46,U guys keep asking so the name of the app I used in my Instagram yesterday is The Camcorder and this is the link http://t.co/Bs4k2fGxXu :)
644936599185129472,2015-09-18 18:10:42,"RT @GrdJournal: Il est sur notre scène, suivez @justinbieber en live acoustique : http://t.co/57jCKegI5l #JustinBieberAuLGJ http://t.co/ea0…"
644936536341897216,2015-09-18 18:10:27,@MartinGarrix my bro http://t.co/Nnhn9yRj2Z
644936475990081542,2015-09-18 18:10:12,RT @MartinGarrix: AMSTERDAM! @justinbieber http://t.co/6raQFLiP2r
644936455920291841,2015-09-18 18:10:08,RT @thexfactor_au: Get excited!! @JustinBieber is performing #WhatDoYouMean on #xfactorau! Stay tuned for more. #TheBieberFactor http://t.c…
644936421434748928,2015-09-18 18:09:59,@RihSnapchat @rihanna :)
644936379307192320,2015-09-18 18:09:49,RT @RihSnapchat: Rih dancing to Where Are Ü Now? 😂 http://t.co/QinXWDSWG2
644936119956586496,2015-09-18 18:08:47,RT @nltop40: Congratulations @justinbieber for scoring your first number 1 on the Official Dutch Top 40! #whatdoyoumean #nltop40 http://t.c…
644788093908705280,2015-09-18 08:20:35,Performing on @GrdJournal in France tonight. #WhatDoYouMean
644787899091693568,2015-09-18 08:19:49,RT @dankanter: Watch JB on @grdjournal tonight... à 18H50 en direct et en clair sur @canalplus #France (photo by… https://t.co/OKR8gj5W0i
644753584198782977,2015-09-18 06:03:28,Still #1. Thanks so much. #whatdoyoumean means a lot :) http://t.co/cBCrNNhooP
644745699632910336,2015-09-18 05:32:08,@MartinGarrix great times. It's all about the music
644745598516617216,2015-09-18 05:31:44,"thanks @mtvema :) http://t.co/E8QglD0cqi
#EMABiggestFansJustinBieber http://t.co/0jK3hCHEvR"
644732928933531648,2015-09-18 04:41:23,I'm about that #lakelife http://t.co/gVJahBIfhU
644732430595657728,2015-09-18 04:39:24,#whatdoyoumean https://t.co/4aSGzNZuR4
644732266338357248,2015-09-18 04:38:45,@biebersantics :)
644732040621916160,2015-09-18 04:37:51,RT @MTVNews: See Justin Bieber’s Small-Town Escapades In This Intimate ‘Lake Life’ Vid http://t.co/qO7xMio6o7
644730300052803584,2015-09-18 04:30:56,Proud of u @MadisonElleBeer #AllForLove http://t.co/VtvKaZKlj4 good luck!
644729868320571392,2015-09-18 04:29:13,RT @MadisonElleBeer: ITS OUT!!!!!!!!!! #AllForLoveOnItunes http://t.co/QQKgA5Arlz
644663631158730753,2015-09-18 00:06:01,@MartinGarrix woooohoooo
644663602264182784,2015-09-18 00:05:54,Today is a good day
644663521670631425,2015-09-18 00:05:35,. @MadisonElleBeer @JackAndJackReal you better bring it young ones :) #AllForLove
644661202841264132,2015-09-17 23:56:22,RT @MadisonElleBeer: #AllForLove3HOURS
644584396457033728,2015-09-17 18:51:10,Can't wait to get back on the road. Pre-order the new album to get early access to tix http://t.co/OhPlbQuGkW http://t.co/efk7cF7nsX
644573215885430784,2015-09-17 18:06:44,Make every day you wake up the best day ever. #lakelife #whatdoyoumean @RoryKramer http://t.co/gVJahBIfhU
644572637893496832,2015-09-17 18:04:27,http://t.co/2QTsiCEETG #lakelife
644572199374852096,2015-09-17 18:02:42,Great day in the UK
644571994193727488,2015-09-17 18:01:53,RT @NRJhitmusiconly: Votez ici : http://t.co/7DfhMxGLNh  #NMA #NMA2015 http://t.co/PBmDSZ26Mw
644571972890832896,2015-09-17 18:01:48,@imshivie mine too :)
644571915386884096,2015-09-17 18:01:34,"RT @TF1: Samedi à 17h50 dans #50mnInside, @justinbieber se confie à @nikosaliagas : "" J'ai souffert"" &gt; http://t.co/1S4WagYCc4 http://t.co/0…"
644571891521290240,2015-09-17 18:01:29,@ShawnMendes anytime
644555981771243520,2015-09-17 16:58:15,Checked out the music. Way to go buddy. @ShawnMendes #Canadians https://t.co/1WdiLKpJUV
644516976010788864,2015-09-17 14:23:16,This @CamcorderApp is dope https://t.co/Bkm0BXNd9d
644308969914155008,2015-09-17 00:36:43,#whatdoyoumean  http://t.co/guDqrRG3My
644308702225235968,2015-09-17 00:35:39,I ask myself... Where are U now?
644308586286329856,2015-09-17 00:35:12,@MTVNews @halsey I like it
644307779017031680,2015-09-17 00:31:59,@cauetofficiel @NRJhitmusiconly lol
644307737594036224,2015-09-17 00:31:49,RT @cauetofficiel: Ready for the show @justinbieber ! Ready for the states 😂 @NRJhitmusiconly http://t.co/d2uvP0fveT
644307715972464640,2015-09-17 00:31:44,@theweeknd proud of us Canadian boys! Good hang the other night. Congrats my friend
644307590910902272,2015-09-17 00:31:14,@dankanter I love playing with you. #withdankanter #whatdoyoumean
644307454793150464,2015-09-17 00:30:42,RT @dankanter: Amazing time playing a surprise set outside NRJ in Paris. Last time was a balcony; this time was an… https://t.co/NMb1fMI49y
644307410492915712,2015-09-17 00:30:31,RT @SteffiBrungs: @justinbieber hat mich übrigens zum Duett aufgefordert. Auch das gibt's gleich in den @rtl2news! 🙈 http://t.co/oqp5U7mTij
644307336341753857,2015-09-17 00:30:14,RT @NRJhitmusiconly: .@justinbieber chante maintenant en acoustique 🎵 #WhatDoYouMean devant #NRJ !! #JustinBieberSurNRJ http://t.co/kJPjh7f…
644307191122407424,2015-09-17 00:29:39,@QuentinMonot good meeting you
644307128337850372,2015-09-17 00:29:24,RT @mouloudachour: Merci @justinbieber for being a part of our @cliquetv http://t.co/8at22TgXxH
644307108607844352,2015-09-17 00:29:19,RT @nikosaliagas: #Paris now with @justinbieber #interview #50minside @tf1 &amp; europe1 #sdc #whatdoyoumean #instanikos https://t.co/qqW6aDh389
644306664854650882,2015-09-17 00:27:34,RT @YouTube: .@justinbieber and @bryanadams bring #baby back. https://t.co/z369GuU8Om http://t.co/kEUQWVQsVd
644168857637117952,2015-09-16 15:19:58,On my way @NRJhitmusiconly Paris
644168781539897344,2015-09-16 15:19:40,RT @NRJhitmusiconly: Les Beliebers attendent @justinbieber devant les studios en écoutant la radio NRJ #JustinBieber ! #JustinBieberSurNRJ …
644168656163737600,2015-09-16 15:19:10,"RT @universalmusicC: We adore this - @justinbieber &amp; @bryanadams duet on ""Baby"" #Canada  https://t.co/4MfNrQt7RS"
644168588312444929,2015-09-16 15:18:54,I love Paris
643986497801089024,2015-09-16 03:15:20,@RobSzymoniak thanks for having me
643986458739503104,2015-09-16 03:15:11,RT @RobSzymoniak: Hysterie hoch tausend geht weiter vor dem Studio #JustinBieberBeiENERGY http://t.co/PfkUtnGS60
643986159375286272,2015-09-16 03:13:59,Canadians in Germany :) @bryanadams http://t.co/aaiBv4lIvQ
643938492574072832,2015-09-16 00:04:35,RT @bryanadams: Mid-air Skateboarder @justinbieber in Berlin #bryanadamsgetup https://t.co/kSvOO4lmqR
643933304895373312,2015-09-15 23:43:58,Show me your favorite clips from the #WhatDoYouMean video Watch: https://t.co/fYSyTUSR9K #whipclip http://t.co/KtkNSIk7ZR
643928936372568064,2015-09-15 23:26:36,@bryanadams great times.
643928883327205376,2015-09-15 23:26:24,RT @mtvema: @justinbieber ‼‼😵😵❤❤
643928875689336832,2015-09-15 23:26:22,"RT @dankanter: O Canada @justinbieber @bryanadams 🇨🇦 @ Berlin, Germany https://t.co/kzeBQnXXZw"
643928860304629760,2015-09-15 23:26:18,@theellenshow lol http://t.co/7rcCb9ojKY
643928745640759296,2015-09-15 23:25:51,RT @AllisonKaye: Like old times #withdankanter https://t.co/qMmmyaLa0w
643829781570584577,2015-09-15 16:52:36,Heading to @NRJhitmusiconly in Berlin. Heard it's crazy. Let's go
643809370367635456,2015-09-15 15:31:29,RT @NRJGroupPresse: ÉVÉNEMENT : @justinbieber sur @NRJhitmusiconly en interview exclusive dans C’CAUET mercredi 16 septembre ! http://t.co/…
643808967353733120,2015-09-15 15:29:53,@mtvema thank you. Maybe I will come :)
643808910080499717,2015-09-15 15:29:40,RT @mtvema: .@justinbieber has been nominated for SIX #MTVEMAs! Vote for him here --&gt; http://t.co/y6i2iDPOjo #BieberIsBack http://t.co/yacD…
643808899296923648,2015-09-15 15:29:37,RT @mtvcanada: COME ON CANADA! Use #EMABiggestFansJustinBieber to get @JustinBieber to the top of the Biggest Fans category: http://t.co/8u…
643645984250064896,2015-09-15 04:42:15,@dankanter is a rockstar
643629810674044928,2015-09-15 03:37:59,RT @Erikm713: If I hear this fucking Justin Bieber song one more god damn time...I probably won't change the station...and I might turn it …
643629093380976640,2015-09-15 03:35:08,2 nominations. Thanks @nrjmusicawards http://t.co/ickAF6r9fR
643628712999710720,2015-09-15 03:33:37,Back home I'm back on @TheEllenShow tomorrow https://t.co/mbVdPUfcrK
643446521799704576,2015-09-14 15:29:40,RT @universalmusicC: #WhatDoYouMean had the biggest one week sales total of any single this year in Canada. Congrats @justinbieber! #MCM ht…
643445412766945280,2015-09-14 15:25:15,Hello Germany https://t.co/Pi3yZMksxz
643423848965107712,2015-09-14 13:59:34,#WhatDoYouMeanMusicVideo http://t.co/QrBU2yB7CB
643177288301842432,2015-09-13 21:39:49,This is why I love this dude @Skrillex https://t.co/WVP7IWHABI
643176463181615105,2015-09-13 21:36:33,Europe I've missed you. #WhatDoYouMean
643176267768983552,2015-09-13 21:35:46,@billboard @theweeknd Canada
643176191394869248,2015-09-13 21:35:28,RT @davidguetta: Good time with @justinbieber yesterday @ @XSlasvegas !!! #WhatDoYouMean http://t.co/vDGiCW9t2T
643176125426888704,2015-09-13 21:35:12,"RT @XSlasvegas: From @Diplo's Grand Mariachi Entrance to @JustinBieber partying on stage, last night was one to remember! #XSLasVegas http:…"
643079450142179328,2015-09-13 15:11:03,"Still #1. Thank you. #WhatDoYouMean 
https://t.co/J1cBhkvlT7"
643078531895857152,2015-09-13 15:07:24,Back to work.
643078484013682688,2015-09-13 15:07:13,Great times @diplo haha http://t.co/42vzWIci6t
643078049785745408,2015-09-13 15:05:29,RT @SaturdayOnline: THE BELIEBERS HAVE SPOKEN. @justinbieber 'What Do You Mean' is the most requested song of the hour NOW PLAYING on #Satu…
643077637389160448,2015-09-13 15:03:51,@diplo @Skrillex @CraigDavid huge fan. Honored https://t.co/xmImr04vEQ
642841295224897536,2015-09-12 23:24:42,"Like always, I’m supporting @FloydMayweather tonight live on PPV. Get the fight here: http://t.co/19MrWCy56q. 

#MayweatherBerto"
642434678905901056,2015-09-11 20:28:57,@think_it_up  @KaceyMusgraves thanks #giveback
642434623331418112,2015-09-11 20:28:44,RT @think_it_up: Watch @KaceyMusgraves and @JustinBieber perform as we work to unlock the potential of students in America. #ThinkItUp airs…
642433497940889600,2015-09-11 20:24:16,When @TheEllenShow needs a gardener I'm there :) http://t.co/0CZTObbp7W
642433403380367360,2015-09-11 20:23:53,Lol https://t.co/4PjeqESpgN
642432846808793089,2015-09-11 20:21:41,This was the best performance @TODAYshow thanks http://t.co/9d6OKFaUAF
642432165993517056,2015-09-11 20:18:58,Jb loves the kids. Lol. Honored to find out I'm the first solo @TigerBeatNow cover ever. on stands 9/15. Thanks. http://t.co/jEuAjWJ2r6
642083369082310656,2015-09-10 21:12:59,#whatdoyoumean? http://t.co/guDqrRXFb8
642083017591259136,2015-09-10 21:11:35,Pre-order an autographed album from my store… up at Def Jam signing stuff today! http://t.co/6GtMjefkto http://t.co/Br9CTAk7d9
642082841518600192,2015-09-10 21:10:53,Happy to be supporting a great cause tomorrow. Watch @think_it_up live tomorrow Sept 11 at 8/7CT #thinkitup
642057946441076736,2015-09-10 19:31:57,@ProjectoHelpJB something
642057319300337664,2015-09-10 19:29:28,@makeawish thanks
642057026240167936,2015-09-10 19:28:18,The knee slide http://t.co/pgzTDgdnaD
642056696928567297,2015-09-10 19:27:00,Lol
642056663877468160,2015-09-10 19:26:52,@swiftskloss slaying
642055495226888192,2015-09-10 19:22:13,Uk and Europe I might be seeing you sooner than you think. #WhatDoYouMean
642055333448429568,2015-09-10 19:21:34,Thanks to everyone for today. @TODAYshow thanks. Best show was the after show... And...
642055095568478208,2015-09-10 19:20:38,RT @billboard: .@JustinBieber's victorious Billboard chart week by the numbers http://t.co/tBPljSX7cm
642055086106128384,2015-09-10 19:20:35,RT @GWR: Congratulations to @justinbieber Youngest Male Artist to Debut at  Number 1 on @billboard Hot 100 #WhatDoYouMean http://t.co/DONGD…
642055070054526976,2015-09-10 19:20:32,"RT @TODAYshow: Thank you for an amazing performance @justinbieber
#BieberTODAY
#BieberIsBack
#WhatDoYouMean 
http://t.co/0x3HreF9LR http://…"
642055053260550145,2015-09-10 19:20:28,"RT @ComplexMusic: .@justinbieber rocked the @TODAYshow with an awesome performance of ""What Do You Mean?"" http://t.co/YZisjeCG4v http://t.c…"
642055022696644608,2015-09-10 19:20:20,RT @TODAYshow: ICYMI: @justinbieber is back! #BieberTODAY http://t.co/ImH8lsJTei http://t.co/QiMYCVtuFr
642055007504867328,2015-09-10 19:20:17,@chancetherapper haha. Thanks bro
642054978044096512,2015-09-10 19:20:10,RT @chancetherapper: S/o to Justin for this perfect slide. Daaaayum. http://t.co/UsSpN0vrvT
642054939905236992,2015-09-10 19:20:01,RT @alexontheplaza: The ultimate grand finale to this year's @TODAYshow Summer Concert Series! #BieberTODAY http://t.co/ao2MGtiix8
642054922905755648,2015-09-10 19:19:57,@NaughtyNiceRob best part of the show was the after show :)
